snid,timestamp [UNIX],sntime,T_air [°C],T_soil [°C],H_air [%RH],H_soil [%RH],x_nt,x_vs,x_bat,x_art,x_rst,x_ic,x_adc,x_usart,fault
41CC57CC,1629128933,17665,20.594,23.812,97.391,51.875,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629129528,17666,20.5,23.75,98.188,51.734,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629130128,17667,20.5,23.75,98.594,51.734,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629130728,17668,20.594,23.75,99,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629131328,17669,20.5,23.75,99.188,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629131928,17670,20.391,23.688,99.094,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629132528,17671,20.391,23.688,99.094,51.734,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629133128,17672,20.297,23.625,99.297,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629133728,17673,20.297,23.625,99.391,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629134328,17674,20.297,23.625,99.891,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629134928,17675,20.391,23.562,99.891,51.734,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629135528,17676,20.391,23.562,99.891,51.875,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629136128,17677,20.391,23.562,99.891,51.875,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629136728,17678,20.188,23.5,99.891,52.297,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629137328,17679,20.188,23.5,99.891,52.844,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629137928,17680,20.094,22.25,99.891,54.797,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629138528,17681,20,22.25,99.891,54.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629139135,17682,19.797,21.938,99.891,74.75,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629139728,17683,19.797,20.625,99.891,72.375,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629140328,17684,19.094,20.188,99.891,69.594,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629140928,17685,18.797,20.062,99.891,75.453,0,0.05,0,0,0,0,0,0,0
41CC57CC,1629141528,17686,18.094,20.062,99.891,77.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629142128,17687,17.797,19.812,99.891,83.672,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629142728,17688,17.594,19.75,99.891,83.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629143328,17689,17.188,19.688,99.891,85.484,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629143928,17690,17.188,19.625,99.891,84.656,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629144528,17691,17,19.562,99.891,83.953,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629145128,17692,17,19.562,99.891,84.234,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629145728,17693,16.797,19.5,99.891,84.234,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629146328,17694,16.688,19.5,99.891,83.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629146928,17695,16.688,19.5,99.891,83.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629147528,17696,16.594,19.5,99.891,83.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629148128,17697,16.594,19.562,99.891,79.766,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629148728,17698,16.391,19.625,99.891,79.766,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629149328,17699,16.188,19.625,99.891,83.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629149928,17700,16,19.688,99.891,85.203,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629150528,17701,15.797,19.688,99.891,86.469,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629151128,17702,15.688,19.688,99.891,87.016,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629151728,17703,15.594,19.75,99.891,82.562,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629152328,17704,15.594,19.75,99.891,83.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629152928,17705,15.594,19.75,99.891,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629153528,17706,15.5,19.75,99.891,85.906,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629154128,17707,15.5,19.688,99.891,86.188,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629154728,17708,15.5,19.688,99.891,86.188,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629155328,17709,15.391,19.688,99.891,86.047,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629155928,17710,15.391,19.625,99.891,86.047,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629156528,17711,15.188,19.625,99.891,86.188,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629157128,17712,15.188,19.625,99.891,87.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629157732,17713,15.094,19.562,99.891,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629158328,17714,15.094,19.5,99.891,90.641,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629158928,17715,15.094,19.5,99.891,90.641,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629159528,17716,14.891,19.438,99.891,90.516,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629160128,17717,14.797,19.438,99.891,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629160728,17718,14.688,19.375,99.891,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629161328,17719,14.688,19.312,99.891,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629161928,17720,14.594,19.25,99.891,89.672,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629162528,17721,14.688,19.188,99.891,89.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629163128,17722,14.594,19.188,99.891,88.422,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629163728,17723,14.594,19.125,99.891,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629164328,17724,14.594,19.062,99.891,88.969,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629164928,17725,14.391,19,99.891,88.828,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629165528,17726,14.297,18.938,99.891,88,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629166128,17727,14.188,18.875,99.891,88.422,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629166728,17728,14.094,18.75,99.891,87.297,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629167328,17729,14.094,18.688,99.891,87.156,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629167928,17730,14,18.625,99.891,87.156,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629168528,17731,14,18.562,99.891,86.875,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629169128,17732,14,18.5,99.891,87.156,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629169728,17733,14,18.438,99.891,87.297,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629170328,17734,13.891,18.375,99.891,87.297,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629170928,17735,14,18.312,99.891,88.688,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629171528,17736,13.891,18.188,99.891,91.766,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629172132,17737,13.891,18.125,99.891,91.484,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629172728,17738,13.891,18.062,99.891,90.094,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629173328,17739,13.594,18,99.891,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629173928,17740,13.094,17.938,99.891,88.562,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629174528,17741,12.797,17.875,99.891,83.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629175128,17742,12.594,17.812,99.891,84.234,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629175728,17743,12.688,17.75,99.891,87.438,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629176328,17744,12.688,17.688,99.891,86.875,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629176928,17745,12.688,17.625,99.891,83.953,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629177528,17746,13,17.562,99.891,83.531,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629178128,17747,13.188,17.5,99.891,83.812,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629178734,17748,13.188,17.5,99.891,87.156,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629179328,17749,13.297,17.438,99.891,86.469,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629179928,17750,13.391,17.375,99.891,85.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629180528,17751,13.688,17.312,99.891,85.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629181128,17752,13.688,17.25,99.891,86.188,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629181728,17753,13.688,17.25,99.891,88,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629182328,17754,13.297,17.188,99.891,87.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629182928,17755,13.297,17.125,99.891,86.75,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629183528,17756,13.5,17.062,99.891,86.75,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629184128,17757,13.297,17.062,99.891,86.875,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629184728,17758,13.391,17,99.891,87.578,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629185328,17759,13.5,16.938,99.891,87.859,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629185928,17760,13.594,16.938,99.891,87.297,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629186528,17761,13.688,16.875,99.891,87.578,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629187128,17762,13.891,16.812,99.891,87.578,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629187728,17763,14.094,16.812,99.891,87.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629188328,17764,14.297,16.75,99.891,87.859,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629188928,17765,14.594,16.688,99.891,88.281,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629189528,17766,14.797,16.688,98.688,88.281,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629190128,17767,17.094,16.688,98.797,88.281,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629190728,17768,17.5,16.688,97.391,88.422,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629191328,17769,18.391,16.688,96.094,88.141,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629191928,17770,18.688,16.688,95.797,88,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629195025,17771,19.188,16.875,96.688,87.719,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629195625,17772,18.391,16.938,91.5,87.438,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629196225,17773,18.688,16.938,87,88.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629196825,17774,18.391,17,78.391,88.422,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629197425,17775,18.297,17.062,90.5,88.422,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629198025,17776,19.188,17.062,86.5,88.281,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629198625,17777,19.297,17.125,66.391,88.422,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629199225,17778,19.188,17.125,66.797,88.562,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629199833,17779,19.094,17.125,67.797,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629200425,17780,19.391,17.188,66.297,88.969,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629201025,17781,19.297,17.188,67.5,88.969,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629201625,17782,19.188,17.188,64.594,90.234,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629202225,17783,19.297,17.188,69.594,89.812,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629202825,17784,19.188,17.188,60.297,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629203425,17785,19.297,17.188,58.297,89.812,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629204025,17786,19.797,17.188,63.094,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629204625,17787,19.688,17.188,56.188,88.828,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629205225,17788,19.297,17.188,59,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629205825,17789,19.797,17.188,57.188,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629206425,17790,20.891,17.188,56.188,89.672,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629207025,17791,21.391,17.188,51.594,89.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629207625,17792,21.297,17.188,53,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629208225,17793,21.391,17.188,54.891,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629208825,17794,21.891,17.188,54.297,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629209425,17795,21.594,17.188,49.5,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629210025,17796,21.688,17.188,52,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629210625,17797,21.797,17.188,51.5,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629211225,17798,21.891,17.188,47.297,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629211825,17799,22.094,17.188,47,88.828,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629212425,17800,21.391,17.188,48.594,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629213025,17801,21.188,17.188,49.188,88.828,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629213625,17802,21.797,17.188,46,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629214225,17803,21.688,17.188,49,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629214825,17804,21.797,17.188,46,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629215425,17805,21.688,17.188,44.797,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629216025,17806,21.297,17.188,49.094,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629216625,17807,20.688,17.188,44.688,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629217225,17808,20,17.188,47.797,88.969,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629217825,17809,19.391,17.125,51.797,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629218425,17810,19.094,17.125,54.891,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629219025,17811,18.5,17.125,54.094,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629219625,17812,18,17.125,56.297,89.672,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629220225,17813,17.688,17.062,56.891,90.234,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629220825,17814,17.5,17.062,57.5,90.234,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629221425,17815,17.188,17,57.391,90.375,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629222032,17816,16.891,17,58.188,90.516,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629222625,17817,16.594,16.938,60.188,90.516,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629223232,17818,16.297,16.938,62.688,90.641,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629223825,17819,16.094,16.875,62.094,90.641,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629224425,17820,15.5,16.875,69.188,90.922,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629225025,17821,14.688,16.812,73.891,91.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629225625,17822,14.188,16.812,75.891,90.516,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629226241,17823,13.797,16.75,78.688,90.922,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629226825,17824,13.5,16.688,80.297,91.344,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629227425,17825,13.297,16.688,83.094,91.625,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629228025,17826,13.094,16.625,85.797,92.188,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629228625,17827,12.797,16.562,86.188,92.453,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629229233,17828,12.688,16.5,86.688,92.875,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629229825,17829,12.5,16.5,88.688,93.016,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629230425,17830,12.5,16.438,89,93.156,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629231025,17831,12.594,16.375,90.188,93.297,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629231625,17832,12.297,16.312,90.594,93.297,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629232225,17833,12.297,16.25,90.297,93.297,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629232825,17834,12,16.25,91,93.297,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629233430,17835,11.891,16.188,91.594,93.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629234029,17836,11.688,16.125,92.391,93.719,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629234625,17837,11.688,16.062,92.391,93.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629235225,17838,11.688,16,92.688,93.859,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629235825,17839,11.594,15.938,93.297,93.859,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629236425,17840,11.391,15.875,93.594,94,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629237025,17841,11.297,15.875,93.891,94,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629237633,17842,11.188,15.812,94.297,94.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629238225,17843,11.188,15.75,94.594,94.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629238825,17844,11.297,15.688,94.594,94.141,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629239425,17845,11.188,15.625,95.188,94.141,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629240025,17846,11.297,15.562,94.688,94.281,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629240625,17847,11.391,15.5,94.5,94.281,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629241225,17848,11.5,15.438,95,94.281,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629241825,17849,11.594,15.438,94.797,94.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629242425,17850,11.797,15.375,94.391,94.281,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629243025,17851,11.891,15.312,94.391,94.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629243625,17852,11.891,15.25,94.297,94.281,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629244225,17853,11.891,15.25,94.094,94.406,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629244825,17854,12.188,15.188,93.797,94.141,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629245425,17855,12.5,15.125,92.594,94,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629246032,17856,12.688,15.062,91.594,93.859,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629246625,17857,12.891,15.062,90.797,93.859,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629247225,17858,13.094,15,89.391,93.719,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629247825,17859,13.188,15,86.391,93.438,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629248425,17860,13.5,14.938,85.797,93.297,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629249025,17861,13.391,14.875,87.688,93.016,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629249625,17862,13.297,14.875,86.891,92.594,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629250225,17863,13.297,14.812,86.094,90.641,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629250825,17864,13.297,14.812,87.188,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629251425,17865,13.297,14.75,84.594,85.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629252025,17866,13.297,14.688,88.094,86.75,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629252625,17867,13.188,14.688,85.797,87.719,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629253225,17868,13.094,14.625,86.297,87.438,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629253825,17869,13.188,14.625,82.5,88,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629254425,17870,13.391,14.562,83.5,88.828,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629255025,17871,13.391,14.562,85.297,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629255625,17872,13.188,14.5,87,89.25,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629256225,17873,13.188,14.5,86.391,88.969,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629256825,17874,13.094,14.438,88.797,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629257425,17875,13,14.438,89.688,89.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629258025,17876,13,14.375,90.5,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629258625,17877,12.891,14.375,91.891,89.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629259225,17878,12.891,14.312,91.594,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629259825,17879,12.891,14.312,92,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629260425,17880,12.891,14.25,92.188,89.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629261025,17881,13,14.25,92.094,89.391,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629261625,17882,13,14.25,91.594,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629262225,17883,13,14.188,91.688,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629262825,17884,13.094,14.188,90.891,89.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629263425,17885,13.297,14.125,90.891,89.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629264025,17886,13.5,14.125,90.5,89.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629264625,17887,13.594,14.125,89.688,90.375,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629265225,17888,13.797,14.062,90.094,89.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629265825,17889,13.891,14.062,89.797,88.828,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629266425,17890,14.094,14.062,87.391,87.578,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629267025,17891,14.297,14,88.094,85.625,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629267631,17892,14.594,14,87.891,84.234,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629268225,17893,14.891,14,85.688,84.797,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629268825,17894,15.391,14,84,85.062,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629269425,17895,15.5,14,84.094,85.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629270026,17896,15.5,14,82.5,85.062,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629270625,17897,15.5,13.938,83.688,84.922,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629271225,17898,15.5,14,84.891,84.922,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629271825,17899,15.594,14,83.188,85.062,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629272425,17900,15.5,14,83,84.922,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629273025,17901,15.688,14,82.5,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629274225,17902,15.5,14,82.797,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629274825,17903,15.594,14,83,84.797,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629275425,17904,15.594,14,86.594,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629276025,17905,15.297,14,88.891,84.797,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629276625,17906,15.094,14,91.297,84.922,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629277225,17907,14.891,14,91.5,84.797,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629277825,17908,15.094,14.062,91,84.922,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629278425,17909,16.188,14.062,90.688,84.656,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629279025,17910,16.797,14.062,81.688,84.516,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629279625,17911,16.891,14.125,83,84.516,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629280225,17912,17.594,14.125,78.5,84.234,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629280825,17913,18.094,14.125,76.5,84.094,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629281425,17914,18.5,14.188,72.891,83.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629282030,17915,18.797,14.25,77,83.953,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629282625,17916,20.5,14.25,67.688,83.812,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629283225,17917,21.094,14.312,64.391,83.672,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629283825,17918,20.5,14.312,65.594,83.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629284425,17919,19.094,14.375,70.094,83.531,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629285025,17920,18.391,14.438,73.594,83.391,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629285625,17921,17.797,14.438,79,83.25,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629286225,17922,18.094,14.5,76,82.984,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629286825,17923,18,14.562,76.797,83.109,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629287425,17924,18.688,14.562,77.797,82.984,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629288025,17925,19.297,14.625,73.5,82.844,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629288625,17926,20.094,14.688,69.891,82.703,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629289225,17927,20.5,14.75,68.797,82.562,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629289825,17928,20.5,14.812,70.391,82.562,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629290425,17929,21,14.875,66.297,82.141,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629291025,17930,21.297,14.875,65.297,82.141,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629291625,17931,20.594,14.938,65.094,82.422,0,0.03,0,0,0,0,0.03,0,0
41CC57CC,1629292232,17932,20.594,15,68.891,82.562,0,0.03,0,0,0,0,0,0,0
41CC57CC,1629292825,17933,20.297,15.062,67.297,82.703,0,0.03,0,0,0,0,0.03,0,0
